,id,time,CurX,CurY,CurV,CurRoll,CurPitch,CurAccX,CurAccY,CurAccZ,CurGyroX,CurGyroY,CurGyroZ,Pitch,Roll,abnormal_label
149,349,2023-11-8 13:04,17.8732,5.35377,-0.462913,4.3303,-0.202635,-3.043204416,-2.934427616,-1.934879916,0.442518,0.427259,0.007629,0.991571184,-3.135236983,1
150,350,2023-11-8 13:04,17.8732,5.34897,-0.480506,4.37308,-0.199679,-3.388032002,-3.279255202,-2.279707502,0.427259,0.427259,-0.007629,0.646743598,-3.480064569,1
151,351,2023-11-8 13:04,17.8732,5.3441,-0.487103,4.41827,-0.197969,-3.732859589,-3.624082789,-2.624535089,0.39674,0.442518,-0.030518,0.301916011,-3.824892155,1
152,352,2023-11-8 13:04,17.8732,5.33915,-0.494251,4.46478,-0.197818,-4.077687175,-3.968910375,-2.969362675,0.366222,0.473036,-0.061037,-0.042911575,-4.169719741,1
153,353,2023-11-8 13:04,17.8732,5.33405,-0.510194,4.51027,-0.200154,-4.422514761,-4.313737961,-3.314190261,0.312814,0.503555,-0.076296,-0.387739161,-4.514547328,1
154,354,2023-11-8 13:04,17.8732,5.32895,-0.510194,4.56275,-0.200139,-4.767342347,-4.658565547,-3.659017847,0.312814,0.526444,-0.068666,-0.732566747,-4.859374914,1
155,355,2023-11-8 13:04,17.8732,5.32368,-0.526688,4.60786,-0.199314,-5.112169933,-5.003393133,-4.003845433,0.350962,0.526444,-0.045777,-1.077394333,-5.2042025,1
156,356,2023-11-8 13:04,17.8732,5.31826,-0.542081,4.65295,-0.193364,-0.118286,0,1.01404,0.39674,0.549333,-0.022888,4.65295,-0.193364,0
157,357,2023-11-8 13:04,17.8732,5.31284,-0.542081,4.69466,-0.188634,-0.113525,-0.003295,1.02319,0.411999,0.564592,0,4.69466,-0.188634,0
158,358,2023-11-8 13:04,17.8732,5.30726,-0.558575,4.72908,-0.187662,-0.121948,-0.008056,0.959106,0.411999,0.564592,0,4.72908,-0.187662,0
159,359,2023-11-8 13:04,17.8732,5.30152,-0.573419,4.78081,-0.192802,3.3835088,3.497607667,4.496752433,0.38911,0.534073,0.022888,15.762151,-0.5241624,2
160,360,2023-11-8 13:04,17.8732,5.29579,-0.573419,4.8237,-0.192352,3.14212949,3.256228356,4.255373123,0.366222,0.488296,0.030518,15.27901993,-0.50809612,2
161,361,2023-11-8 13:04,17.8732,5.28989,-0.589362,4.86301,-0.187887,2.900750179,3.014849046,4.013993813,0.305185,0.465407,0.015259,14.79588887,-0.492029839,2
162,362,2023-11-8 13:04,17.8732,5.28384,-0.605306,4.90067,-0.18822,2.659370869,2.773469736,3.772614502,0.297555,0.442518,-0.038148,14.3127578,-0.475963559,2
163,363,2023-11-8 13:04,17.8732,5.27779,-0.605306,4.92804,-0.185566,2.417991559,2.532090425,3.531235192,0.305185,0.40437,-0.076296,13.82962674,-0.459897278,2
164,364,2023-11-8 13:04,17.8732,5.27159,-0.62015,4.96714,-0.186379,2.176612248,2.290711115,3.289855882,0.358592,0.366222,-0.083925,13.34649567,-0.443830998,2
165,365,2023-11-8 13:04,17.8732,5.26522,-0.636643,5.00929,-0.185254,1.935232938,2.049331805,3.048476571,0.366222,0.381481,-0.061037,12.86336461,-0.427764717,2
166,366,2023-11-8 13:04,17.8732,5.25885,-0.636643,5.04384,-0.187434,1.693853628,1.807952494,2.807097261,0.358592,0.411999,-0.053407,12.38023354,-0.411698437,2
167,367,2023-11-8 13:04,17.8732,5.25233,-0.652037,5.08009,-0.187031,1.452474317,1.566573184,2.565717951,0.328073,0.434888,-0.061037,11.89710248,-0.395632156,2
168,368,2023-11-8 13:04,17.8732,5.24565,-0.667981,5.11114,-0.183721,1.211095007,1.325193874,2.32433864,0.289925,0.40437,-0.068666,11.41397141,-0.379565876,2
169,369,2023-11-8 13:04,17.8732,5.23897,-0.667981,5.14117,-0.183556,0.969715697,1.083814563,2.08295933,0.236518,0.39674,-0.068666,10.93084035,-0.363499595,2
170,370,2023-11-8 13:04,17.8732,5.23213,-0.683924,5.17966,-0.185407,0.728336386,0.842435253,1.84158002,0.244148,0.419629,-0.076296,10.44770928,-0.347433315,2
171,371,2023-11-8 13:04,17.8732,5.22521,-0.692171,5.21086,-0.177455,0.486957076,0.601055943,1.600200709,0.312814,0.427259,-0.091555,9.964578218,-0.331367034,2
172,372,2023-11-8 13:04,17.8732,5.21821,-0.699868,5.23568,-0.179971,0.245577766,0.359676632,1.358821399,0.39674,0.40437,-0.099185,9.481447153,-0.315300754,2
173,373,2023-11-8 13:04,17.8732,5.21106,-0.715262,5.27656,-0.178404,0.004198455,0.118297322,1.117442089,0.442518,0.373851,-0.106814,8.998316088,-0.299234474,2
174,374,2023-11-8 13:04,17.8732,5.20383,-0.723508,5.30511,-0.172676,-0.237180855,-0.123081989,0.876062778,0.38911,0.38911,-0.114444,8.515185023,-0.283168193,2
175,375,2023-11-8 13:04,17.8732,5.19652,-0.731205,5.33089,-0.1723,-0.478560166,-0.364461299,0.634683468,0.358592,0.419629,-0.114444,8.032053958,-0.267101913,2
176,376,2023-11-8 13:04,17.8732,5.18904,-0.747149,5.35935,-0.164898,-0.719939476,-0.605840609,0.393304157,0.320444,0.39674,-0.137333,7.548922893,-0.251035632,2
177,377,2023-11-8 13:04,17.8732,5.1815,-0.754846,5.38874,-0.161587,-0.961318786,-0.84721992,0.151924847,0.343333,0.335703,-0.152592,7.065791828,-0.234969352,2
178,378,2023-11-8 13:04,17.8732,5.17387,-0.762543,5.41047,-0.165678,-1.202698097,-1.08859923,-0.089454463,0.366222,0.274666,-0.144962,6.582660762,-0.218903071,2
179,379,2023-11-8 13:04,17.8732,5.16608,-0.778486,5.4344,-0.162726,-1.444077407,-1.32997854,-0.330833774,0.343333,0.274666,-0.122074,6.099529697,-0.202836791,2
180,380,2023-11-8 13:04,17.8732,5.15822,-0.786183,5.45956,-0.16013,-1.685456717,-1.571357851,-0.572213084,0.312814,0.289925,-0.106814,5.616398632,-0.18677051,2
181,381,2023-11-8 13:04,17.8732,5.15028,-0.79388,5.48128,-0.158828,-1.926836028,-1.812737161,-0.813592394,0.274666,0.274666,-0.122074,5.133267567,-0.17070423,2
182,382,2023-11-8 13:04,17.8732,5.14219,-0.809824,5.50306,-0.163529,-2.168215338,-2.054116471,-1.054971705,0.282296,0.251777,-0.152592,4.650136502,-0.154637949,2
183,383,2023-11-8 13:04,17.8732,5.13401,-0.81807,5.5266,-0.159827,-2.409594648,-2.295495782,-1.296351015,0.305185,0.244148,-0.175481,4.167005437,-0.138571669,2
184,384,2023-11-8 13:04,17.8732,5.12575,-0.825767,5.54501,-0.154232,-2.650973959,-2.536875092,-1.537730325,0.289925,0.236518,-0.160222,3.683874372,-0.122505389,2
185,385,2023-11-8 13:04,17.8732,5.11734,-0.841161,5.55208,-0.160401,-2.892353269,-2.778254402,-1.779109636,0.274666,0.213629,-0.122074,3.200743307,-0.106439108,2
186,386,2023-11-8 13:04,17.8732,5.10885,-0.848858,5.57135,-0.162618,-3.133732579,-3.019633713,-2.020488946,0.297555,0.228888,-0.083925,2.717612241,-0.090372828,2
187,387,2023-11-8 13:04,17.8732,5.10028,-0.857104,5.59694,-0.169265,-3.37511189,-3.261013023,-2.261868256,0.373851,0.259407,-0.030518,2.234481176,-0.074306547,2
188,388,2023-11-8 13:04,17.8732,5.09156,-0.871949,5.60501,-0.17149,-3.6164912,-3.502392333,-2.503247567,0.411999,0.259407,0.045777,1.751350111,-0.058240267,2
189,389,2023-11-8 13:04,17.8732,5.08276,-0.879645,5.61427,-0.171264,-0.118652,-0.00476,0.991333,0.411999,0.251777,0.106814,5.61427,-0.171264,0
190,390,2023-11-8 13:04,17.8732,5.07388,-0.887892,5.637,-0.172306,-0.110595,-0.005859,0.97229,0.411999,0.251777,0.137333,5.637,-0.172306,0
191,391,2023-11-8 13:04,17.8732,5.06484,-0.903836,5.65303,-0.174663,-0.105102,-0.002197,1.01001,0.427259,0.282296,0.144962,5.65303,-0.174663,0
192,392,2023-11-8 13:04,17.8732,5.05581,-0.903836,5.65808,-0.172574,3.3853765,3.497522167,4.496849133,0.427259,0.312814,0.160222,17.592264,-0.4811382,2
193,393,2023-11-8 13:04,17.8732,5.04661,-0.91923,5.67076,-0.166428,3.14399719,3.256142856,4.255469823,0.419629,0.328073,0.205999,17.05303752,-0.466390669,2
194,394,2023-11-8 13:04,17.8732,5.03727,-0.934074,5.68588,-0.167152,2.902617879,3.014763546,4.014090513,0.40437,0.312814,0.236518,16.51381103,-0.451643138,2
195,395,2023-11-8 13:04,17.8732,5.02793,-0.934074,5.6984,-0.166154,2.661238569,2.773384236,3.772711202,0.373851,0.259407,0.251777,15.97458455,-0.436895607,2
196,396,2023-11-8 13:04,17.8732,5.01844,-0.948918,5.71164,-0.164639,2.419859259,2.532004925,3.531331892,0.343333,0.221259,0.213629,15.43535807,-0.422148076,2
197,397,2023-11-8 13:04,17.8732,5.0088,-0.964311,5.72634,-0.161347,2.178479948,2.290625615,3.289952582,0.320444,0.221259,0.160222,14.89613159,-0.407400545,2
198,398,2023-11-8 13:04,17.8732,4.99916,-0.964311,5.74232,-0.160461,1.937100638,2.049246305,3.048573271,0.343333,0.236518,0.091555,14.3569051,-0.392653014,2
199,399,2023-11-8 13:04,17.8732,4.98936,-0.979155,5.76524,-0.159918,1.695721328,1.807866994,2.807193961,0.411999,0.221259,0.030518,13.81767862,-0.377905483,2
200,400,2023-11-8 13:04,17.8732,4.97941,-0.995649,5.78053,-0.160259,1.454342017,1.566487684,2.565814651,0.488296,0.244148,-0.007629,13.27845214,-0.363157952,2
201,401,2023-11-8 13:04,17.8732,4.96945,-0.995649,5.79741,-0.16022,1.212962707,1.325108374,2.32443534,0.556962,0.228888,-0.015259,12.73922566,-0.348410421,2
202,402,2023-11-8 13:04,17.8732,4.95935,-1.00994,5.81392,-0.155375,0.971583397,1.083729063,2.08305603,0.541703,0.205999,-0.022888,12.19999917,-0.33366289,2
203,403,2023-11-8 13:04,17.8732,4.94909,-1.02589,5.82958,-0.162798,0.730204086,0.842349753,1.84167672,0.526444,0.167851,-0.053407,11.66077269,-0.318915359,2
204,404,2023-11-8 13:04,17.8732,4.93884,-1.02589,5.84505,-0.161616,0.488824776,0.600970443,1.600297409,0.465407,0.175481,-0.068666,11.12154621,-0.304167828,2
205,405,2023-11-8 13:04,17.8732,4.92842,-1.04128,5.85771,-0.155299,0.247445466,0.359591132,1.358918099,0.442518,0.183111,-0.068666,10.58231972,-0.289420297,2
206,406,2023-11-8 13:04,17.8732,4.91793,-1.04898,5.87136,-0.159775,0.006066155,0.118211822,1.117538789,0.411999,0.175481,-0.030518,10.04309324,-0.274672766,2
207,407,2023-11-8 13:04,17.8732,4.90736,-1.05722,5.88793,-0.161769,-0.235313155,-0.123167489,0.876159478,0.358592,0.160222,0.038148,9.503866759,-0.259925234,2
208,408,2023-11-8 13:04,17.8732,4.89663,-1.07262,5.90629,-0.158131,-0.476692466,-0.364546799,0.634780168,0.320444,0.152592,0.137333,8.964640276,-0.245177703,2
209,409,2023-11-8 13:04,17.8732,4.88583,-1.08086,5.91892,-0.155356,-0.718071776,-0.605926109,0.393400857,0.274666,0.144962,0.228888,8.425413793,-0.230430172,2
210,410,2023-11-8 13:04,17.8732,4.87493,-1.08911,5.9248,-0.162829,-0.959451086,-0.84730542,0.152021547,0.274666,0.19074,0.297555,7.88618731,-0.215682641,2
211,411,2023-11-8 13:04,17.8732,4.86389,-1.1045,5.93794,-0.170238,-1.200830397,-1.08868473,-0.089357763,0.267036,0.251777,0.358592,7.346960828,-0.20093511,2
212,412,2023-11-8 13:04,17.8732,4.85277,-1.1122,5.9515,-0.174316,-1.442209707,-1.33006404,-0.330737074,0.228888,0.289925,0.40437,6.807734345,-0.186187579,2
213,413,2023-11-8 13:04,17.8732,4.84157,-1.1199,5.9599,-0.179969,-1.683589017,-1.571443351,-0.572116384,0.236518,0.297555,0.450148,6.268507862,-0.171440048,2
214,414,2023-11-8 13:04,17.8732,4.83021,-1.13529,5.97332,-0.165801,-1.924968328,-1.812822661,-0.813495694,0.213629,0.267036,0.465407,5.729281379,-0.156692517,2
215,415,2023-11-8 13:04,17.8732,4.81877,-1.14409,5.97793,-0.16527,-2.166347638,-2.054201971,-1.054875005,0.297555,0.213629,0.450148,5.190054897,-0.141944986,2
216,416,2023-11-8 13:04,17.8732,4.80725,-1.15234,5.98079,-0.161941,-2.407726948,-2.295581282,-1.296254315,0.343333,0.228888,0.373851,4.650828414,-0.127197455,2
217,417,2023-11-8 13:04,17.8732,4.79557,-1.16773,5.99724,-0.150193,-2.649106259,-2.536960592,-1.537633625,0.427259,0.297555,0.267036,4.111601931,-0.112449924,2
218,418,2023-11-8 13:04,17.8732,4.78382,-1.17543,6.0029,-0.146417,-2.890485569,-2.778339902,-1.779012936,0.480666,0.373851,0.152592,3.572375448,-0.097702393,2
219,419,2023-11-8 13:04,17.8732,4.77199,-1.18257,5.99755,-0.146243,-3.131864879,-3.019719213,-2.020392246,0.534073,0.419629,0.076296,3.033148966,-0.082954862,2
220,420,2023-11-8 13:04,17.8732,4.76002,-1.19742,6.01551,-0.142307,-3.37324419,-3.261098523,-2.261771556,0.556962,0.442518,0.030518,2.493922483,-0.068207331,2
221,421,2023-11-8 13:04,17.8732,4.74796,-1.20566,6.0359,-0.136587,-3.6146235,-3.502477833,-2.503150867,0.450148,0.457777,0.015259,1.954696,-0.0534598,2
222,422,2023-11-8 13:04,17.8732,4.73583,-1.21336,6.03952,-0.141065,-0.12268,-0.005126,0.946289,0.343333,0.480666,0.022888,6.03952,-0.141065,0
223,423,2023-11-8 13:04,17.8732,4.72354,-1.22875,6.06808,-0.144923,-0.120849,0,1.07556,0.282296,0.541703,0.022888,6.06808,-0.144923,0
224,424,2023-11-8 13:04,17.8732,4.71118,-1.23645,6.07687,-0.142051,-0.108032,-0.01062,0.989135,0.335703,0.572222,0,6.07687,-0.142051,0
225,425,2023-11-8 13:04,17.8732,4.69874,-1.2436,6.08201,-0.150047,-0.12268,0.006225,0.97705,0.480666,0.579851,-0.030518,6.08201,-0.150047,0
226,426,2023-11-8 13:04,17.8732,4.68615,-1.25954,6.10575,-0.13764,-0.12268,-0.004028,0.941894,0.556962,0.60274,-0.045777,6.10575,-0.13764,0
227,427,2023-11-8 13:04,17.8732,4.67355,-1.25954,6.13445,-0.137622,-0.105834,-0.00769,1.04736,0.549333,0.617999,-0.022888,6.13445,-0.137622,0
228,428,2023-11-8 13:04,17.8732,4.6608,-1.27494,6.12912,-0.142711,-0.121582,0.001464,1.03052,0.381481,0.572222,0.045777,6.12912,-0.142711,0
229,429,2023-11-8 13:04,17.8732,4.6479,-1.28978,6.14229,-0.13863,-0.115356,-0.008422,0.973022,0.282296,0.495925,0.137333,6.14229,-0.13863,0
230,430,2023-11-8 13:04,17.8732,4.635,-1.28978,6.15538,-0.146457,-0.100341,-0.00769,0.954345,0.236518,0.450148,0.244148,6.15538,-0.146457,0
231,431,2023-11-8 13:04,17.8732,4.62194,-1.30627,6.15325,-0.15342,-0.108764,-0.008056,0.996459,0.228888,0.473036,0.358592,6.15325,-0.15342,0
232,432,2023-11-8 13:04,17.8732,4.60873,-1.32167,6.15663,-0.159843,-0.115722,0.001098,1.02539,0.259407,0.564592,0.473036,6.15663,-0.159843,0
233,433,2023-11-8 13:04,17.8732,4.56136,-1.32167,6.16507,-0.155895,-0.113891,0.009521,1.03125,0.228888,0.656147,0.572222,6.16507,-0.155895,0
234,434,2023-11-8 13:04,17.8732,4.54799,-1.33706,6.17085,-0.142853,-0.110595,0.00769,0.932739,0.213629,0.679036,0.60274,6.17085,-0.142853,0
235,435,2023-11-8 13:04,17.8732,4.53446,-1.35246,6.18572,-0.131289,-0.117919,-0.002563,1.05103,0.213629,0.679036,0.526444,6.18572,-0.131289,0
236,436,2023-11-8 13:04,17.8732,4.52094,-1.35246,6.19307,-0.132188,-0.103271,-0.016845,0.955444,0.221259,0.679036,0.38911,6.19307,-0.132188,0
237,437,2023-11-8 13:04,17.8732,4.50726,-1.36785,6.19563,-0.149878,-0.101806,0.00769,1.01623,0.282296,0.679036,0.289925,6.19563,-0.149878,0
238,438,2023-11-8 13:04,17.8732,4.49346,-1.37994,6.18917,-0.13823,-0.096679,-0.000732,0.978515,0.312814,0.679036,0.251777,6.18917,-0.13823,0
239,439,2023-11-8 13:04,17.8732,4.47966,-1.37994,6.18196,-0.134699,-0.081298,-0.015747,1.05871,0.473036,0.747703,0.251777,6.18196,-0.134699,0
240,440,2023-11-8 13:04,17.8732,4.46574,-1.39149,6.15051,-0.146869,-0.091552,-0.006225,0.964599,0.518814,0.80874,0.274666,6.15051,-0.146869,0
241,441,2023-11-8 13:04,17.8732,4.45171,-1.40358,6.14014,-0.14919,-0.078369,-0.011352,0.986206,0.511185,0.793481,0.312814,6.14014,-0.14919,0
242,442,2023-11-8 13:04,17.8732,4.43767,-1.40358,6.11227,-0.158275,-0.084594,0.005859,0.974853,0.40437,0.778221,0.350962,6.11227,-0.158275,0
243,443,2023-11-8 13:04,17.8732,4.42353,-1.41458,6.09296,-0.148016,-0.094848,-0.005859,1.00342,0.320444,0.747703,0.358592,6.09296,-0.148016,0
244,444,2023-11-8 13:04,17.8732,4.40932,-1.42063,6.08231,-0.151315,-0.082397,0.002197,1.02136,0.343333,0.694296,0.320444,6.08231,-0.151315,0
245,445,2023-11-8 13:04,17.8732,4.39506,-1.42613,6.0558,-0.145332,-0.062255,0.016113,1.19934,0.358592,0.663777,0.267036,6.0558,-0.145332,0
246,446,2023-11-8 13:04,17.8732,4.38068,-1.43767,6.00176,-0.131181,-0.138427,-0.03955,0.856201,-0.099185,1.13681,0.19837,6.00176,-0.131181,0
247,447,2023-11-8 13:04,17.8732,4.36624,-1.44427,6.07858,-0.186546,-0.102905,0.049804,0.724365,-0.259407,1.69378,0.221259,6.07858,-0.186546,0
248,448,2023-11-8 13:04,17.8732,4.35173,-1.45141,6.13292,-0.107289,-0.082763,-0.03186,1.07812,0.091555,1.78533,0.251777,6.13292,-0.107289,0
249,449,2023-11-8 13:04,17.8732,4.33708,-1.46406,6.10606,-0.138687,-0.107666,-0.026733,1.00159,0.335703,1.15207,0.251777,6.10606,-0.138687,0
250,450,2023-11-8 13:04,17.8732,4.32237,-1.47121,6.10901,-0.163332,-0.1333,0.049438,1.35168,0.617999,0.60274,0.175481,6.10901,-0.163332,0
251,451,2023-11-8 13:04,17.8732,4.30759,-1.47781,6.09991,-0.119346,-0.09851,-0.047241,0.665039,0.228888,0.434888,0.106814,6.09991,-0.119346,0
252,452,2023-11-8 13:04,17.8732,4.29267,-1.4921,6.1444,-0.196864,-0.104003,0.029663,1.10705,0.373851,0.205999,0.129703,6.1444,-0.196864,0
253,453,2023-11-8 13:04,17.8732,4.27768,-1.4998,6.12477,-0.162245,-0.12854,0.01538,0.776733,0.335703,-0.007629,0.175481,6.12477,-0.162245,0
254,454,2023-11-8 13:04,17.8732,4.2626,-1.50749,6.18542,-0.137228,-0.109497,-0.029663,1.21729,0.259407,-0.068666,0.205999,6.18542,-0.137228,0
255,455,2023-11-8 13:04,17.8732,4.24738,-1.52234,6.16153,-0.162192,-0.10913,0.024536,1.07153,0.335703,0.106814,0.167851,6.16153,-0.162192,0
256,456,2023-11-8 13:04,17.8732,4.23208,-1.53003,6.15324,-0.133406,-0.135864,-0.020507,0.942626,0.274666,0.267036,0.114444,6.15324,-0.133406,0
257,457,2023-11-8 13:04,17.8732,4.2167,-1.53773,6.19294,-0.155115,-0.108764,0.000732,0.805664,0.366222,0.274666,0.068666,6.19294,-0.155115,0
258,458,2023-11-8 13:04,17.8732,4.20116,-1.55367,6.22068,-0.149396,-0.11206,0.008789,1.17737,0.495925,0.183111,0.053407,6.22068,-0.149396,0
259,459,2023-11-8 13:04,17.8732,4.18555,-1.56137,6.20275,-0.137613,-0.141723,-0.021972,0.873413,0.366222,0.175481,0.015259,6.20275,-0.137613,0
260,460,2023-11-8 13:04,17.8732,4.16986,-1.56907,6.26072,-0.162764,-0.119018,0.010986,1.2074,0.40437,0.175481,-0.061037,6.26072,-0.162764,0
261,461,2023-11-8 13:04,17.8732,4.15401,-1.58446,6.24575,-0.149267,-0.114624,-0.01062,0.812622,0.343333,0.167851,-0.137333,6.24575,-0.149267,0
262,462,2023-11-8 13:04,17.8732,4.13808,-1.59326,6.27784,-0.16025,-0.131103,-0.005859,0.971923,0.450148,0.045777,-0.183111,6.27784,-0.16025,0
263,463,2023-11-8 13:04,17.8732,4.12207,-1.60096,6.30149,-0.161511,-0.127075,0.017578,1.02612,0.60274,-0.038148,-0.19837,6.30149,-0.161511,0
264,464,2023-11-8 13:04,17.8732,4.1059,-1.6169,6.31182,-0.136805,-0.120849,-0.022338,1.1217,0.564592,-0.076296,-0.228888,6.31182,-0.136805,0
265,465,2023-11-8 13:04,17.8732,4.08973,-1.6169,6.30342,-0.155379,-0.126342,0.005859,0.929443,0.503555,-0.106814,-0.236518,6.30342,-0.155379,0
266,466,2023-11-8 13:04,17.8732,4.0734,-1.63339,6.32664,-0.144613,-0.121948,-0.009521,0.942993,0.411999,-0.144962,-0.19074,6.32664,-0.144613,0
267,467,2023-11-8 13:04,17.8732,4.05689,-1.65043,6.34232,-0.153133,-0.117919,-0.01538,0.936035,0.358592,-0.106814,-0.091555,6.34232,-0.153133,0
268,468,2023-11-8 13:04,17.8732,4.04039,-1.65043,6.35455,-0.167929,-0.12268,0.009887,1.1272,0.419629,-0.045777,0.053407,6.35455,-0.167929,0
269,469,2023-11-8 13:04,17.8732,4.02373,-1.66638,6.34816,-0.154659,-0.123046,-0.011352,1.01917,0.312814,0.053407,0.183111,6.34816,-0.154659,0
270,470,2023-11-8 13:04,17.8732,4.0069,-1.68287,6.35553,-0.164218,-0.099609,-0.003295,0.973754,0.312814,0.068666,0.289925,6.35553,-0.164218,0
271,471,2023-11-8 13:04,17.8732,3.99007,-1.68287,6.34159,-0.164603,-0.11206,0.005126,0.894287,0.320444,0.038148,0.373851,6.34159,-0.164603,0
272,472,2023-11-8 13:04,17.8732,3.97308,-1.69882,6.35402,-0.153883,-0.117919,-0.000366,1.01843,0.38911,0.045777,0.40437,6.35402,-0.153883,0
273,473,2023-11-8 13:04,17.8732,3.95596,-1.71256,6.35606,-0.149271,-0.099975,0.004394,1.10852,0.495925,0.106814,0.366222,6.35606,-0.149271,0
274,474,2023-11-8 13:04,17.8732,3.93883,-1.71256,6.32959,-0.140592,-0.101806,-0.01062,1.02869,0.427259,0.160222,0.267036,6.32959,-0.140592,0
275,475,2023-11-8 13:04,17.8732,3.92156,-1.72685,6.3137,-0.149039,-0.101806,-0.006958,0.855468,0.373851,0.167851,0.167851,6.3137,-0.149039,0
276,476,2023-11-8 13:04,17.8732,3.90417,-1.7395,6.32082,-0.154516,-0.088256,-0.001464,0.951049,0.411999,0.167851,0.091555,6.32082,-0.154516,0
277,477,2023-11-8 13:04,17.8732,3.88677,-1.7395,6.29787,-0.151985,-0.083129,-0.007324,1.02319,0.457777,0.144962,0.038148,6.29787,-0.151985,0
278,478,2023-11-8 13:04,17.8732,3.86926,-1.75104,6.26217,-0.155738,-0.094116,0.009155,1.14844,0.480666,0.137333,-0.007629,6.26217,-0.155738,0
279,479,2023-11-8 13:04,17.8732,3.85163,-1.76259,6.22805,-0.143016,-0.07434,-0.00769,0.975585,0.39674,0.144962,-0.053407,6.22805,-0.143016,0
280,480,2023-11-8 13:04,17.8732,3.83401,-1.76259,6.18807,-0.149341,-0.088256,0.028564,0.888793,0.335703,0.144962,-0.106814,6.18807,-0.149341,0
281,481,2023-11-8 13:04,17.8732,3.81629,-1.77194,6.16989,-0.113854,-0.039184,-0.046142,1.2854,-0.061037,-0.381481,-0.099185,6.16989,-0.113854,0
282,482,2023-11-8 13:04,17.8732,3.79853,-1.77634,6.06759,-0.160622,-0.031494,-0.004394,0.459228,-0.442518,-0.984221,-0.053407,6.06759,-0.160622,0
283,483,2023-11-8 13:04,17.8732,3.7807,-1.78238,6.0123,-0.174886,-0.092285,0.029663,1.24072,-0.297555,-0.81637,-0.007629,6.0123,-0.174886,0
284,484,2023-11-8 13:04,17.8732,3.7628,-1.79008,5.97293,-0.148617,-0.020874,-0.046142,0.901245,-0.099185,0,-0.015259,5.97293,-0.148617,0
285,485,2023-11-8 13:04,17.8732,3.74486,-1.79393,5.88281,-0.205532,0.006591,-0.001464,1.48022,0.221259,0.663777,0,5.88281,-0.205532,0
286,486,2023-11-8 13:04,17.8732,3.72689,-1.79723,5.76598,-0.205001,-0.063354,0.00769,0.525146,0.091555,0.961333,0.099185,5.76598,-0.205001,0
287,487,2023-11-8 13:04,17.8732,3.70887,-1.80162,5.79362,-0.183485,-0.012817,-0.003295,1.02942,0.39674,0.923184,0.267036,5.79362,-0.183485,0
288,488,2023-11-8 13:04,17.8732,3.69084,-1.80327,5.69782,-0.181194,0.005859,0.002197,0.945556,0.534073,0.953703,0.38911,5.69782,-0.181194,0
289,489,2023-11-8 13:04,17.8732,3.6728,-1.80382,5.58153,-0.172276,-0.042846,-0.005859,1.26782,0.564592,0.839259,0.411999,5.58153,-0.172276,0
290,490,2023-11-8 13:04,17.8732,3.65039,-1.80492,5.51227,-0.17221,0.002197,0.001098,0.904174,0.495925,0.747703,0.358592,5.51227,-0.17221,0
291,491,2023-11-8 13:04,17.8732,3.63234,-1.80492,5.40208,-0.165198,0.004028,-0.008056,0.941894,0.534073,0.656147,0.267036,5.40208,-0.165198,0
292,492,2023-11-8 13:04,17.8732,3.6143,-1.80437,5.29082,-0.168095,-0.026733,0.005126,0.762817,0.686666,0.541703,0.160222,5.29082,-0.168095,0
293,493,2023-11-8 13:04,17.8732,3.59626,-1.80382,5.22628,-0.15297,0.00769,-0.002929,1.26709,0.740073,0.503555,0.045777,5.22628,-0.15297,0
294,494,2023-11-8 13:04,17.8732,3.57823,-1.80327,5.11712,-0.150316,3.563109967,3.497009467,4.495824567,0.564592,0.61037,-0.038148,9.833361,-0.4862275,2
295,495,2023-11-8 13:04,17.8732,3.5602,-1.80272,5.00448,-0.167662,3.321730656,3.255630156,4.254445256,0.534073,0.625629,-0.022888,9.531955299,-0.471323975,2
296,496,2023-11-8 13:04,17.8732,3.54218,-1.80162,4.92287,-0.171189,3.080351346,3.014250846,4.013065946,0.526444,0.511185,0.114444,9.230549598,-0.45642045,2
297,497,2023-11-8 13:04,17.8732,3.52418,-1.80052,4.78754,-0.197251,2.838972036,2.772871536,3.771686636,0.694296,0.473036,0.312814,8.929143897,-0.441516925,2
298,498,2023-11-8 13:04,17.8732,3.50619,-1.79887,4.66765,-0.19532,2.597592725,2.531492225,3.530307325,0.59511,0.579851,0.526444,8.627738195,-0.4266134,2
299,499,2023-11-8 13:04,17.8732,3.48823,-1.79558,4.57208,-0.186784,2.356213415,2.290112915,3.288928015,0.480666,0.724814,0.701925,8.326332494,-0.411709875,2
300,500,2023-11-8 13:04,17.8732,3.4703,-1.79283,4.43942,-0.201234,2.114834105,2.048733605,3.047548705,0.663777,0.831629,0.80874,8.024926793,-0.396806351,2
